MSSubClass,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearRemodAdd,RoofStyle,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,80.0,14000,1.0,1.0,1.0,1.0,6,2,1.0,2,6,8,2004,1,6,2,0.0,0.5,0.75,1,0.6,0.6,0.25,0.16666666666666666,0,0,1092,1,1.0,1,4,1152,0,1152,0,1,1,0,3,1,0.75,6,1.0,1,0.8,2,1950.0,0.3333333333333333,1,300,0.6,0.6,1.0,0,36,0,0,1.0,0,8,2009,8,0.25,158500
190,90.0,15750,1.0,1.0,0.75,1.0,6,2,0.9359070464767616,2,5,5,1953,3,8,1,56.0,0.5,0.5,1,0.6,0.6,0.5,0.6666666666666666,841,0,324,1,0.5,1,4,1336,0,1336,1,0,1,0,2,1,0.5,5,1.0,2,0.8,2,1953.0,0.3333333333333333,1,375,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,6,2006,8,1.0,157000
60,66.0,16226,0.0,1.0,1.0,1.0,5,2,1.0,5,8,5,1999,1,13,2,0.0,0.75,0.5,2,0.8,0.6,0.25,1.0,281,0,747,1,1.0,1,4,1210,1242,2452,0,0,2,1,4,1,0.75,9,1.0,1,0.6,4,1998.0,1.0,2,683,0.6,0.6,1.0,208,50,0,0,0.7348754448398577,0,5,2007,8,1.0,267000
20,118.0,13704,0.6666666666666666,1.0,0.75,1.0,5,2,1.0,2,7,5,2002,1,13,1,150.0,0.75,0.5,2,0.8,0.6,0.25,0.16666666666666666,0,0,1541,1,1.0,1,4,1541,0,1541,0,0,2,0,3,1,0.75,6,1.0,1,0.6,2,2001.0,0.6666666666666666,3,843,0.6,0.6,1.0,468,81,0,0,0.7348754448398577,0,1,2006,8,1.0,205000
20,70.0,9800,1.0,1.0,0.75,1.0,5,2,1.0,2,5,7,1972,1,13,2,0.0,0.5,0.5,2,0.6,0.6,0.25,0.8333333333333334,894,0,0,1,0.5,1,4,894,0,894,1,0,1,0,3,1,0.5,5,1.0,0,0.6922077922077988,2,1975.0,0.3333333333333333,2,552,0.6,0.6,1.0,256,0,0,0,0.5,0,7,2006,8,0.75,149900
75,87.0,18386,1.0,1.0,1.0,1.0,17,2,1.0,3,7,9,2002,1,5,2,0.0,0.5,0.5,0,0.6,0.6,0.25,0.16666666666666666,0,0,1470,1,1.0,1,4,1675,1818,3493,0,0,3,0,3,1,0.75,10,1.0,1,1.0,2,2003.0,0.3333333333333333,3,870,0.6,0.6,1.0,302,0,0,0,0.7348754448398577,0,5,2008,8,1.0,295000
20,80.0,10386,1.0,1.0,1.0,1.0,5,2,1.0,2,8,5,2005,1,5,3,246.0,0.75,0.5,2,0.8,0.6,0.25,1.0,1464,0,536,1,1.0,1,4,2000,0,2000,1,0,2,0,3,1,0.75,8,1.0,0,0.6922077922077988,2,2004.0,1.0,3,888,0.6,0.6,1.0,168,0,0,0,0.7348754448398577,0,7,2007,8,1.0,305900
60,116.0,13474,1.0,1.0,1.0,1.0,20,1,1.0,5,7,5,1991,1,10,1,246.0,0.75,0.5,1,0.8,0.6,0.25,0.8333333333333334,700,0,0,1,0.75,1,4,1122,1121,2243,1,0,2,1,4,1,0.75,8,1.0,1,0.6,2,1990.0,0.6666666666666666,3,746,0.6,0.6,1.0,127,44,224,0,0.7348754448398577,0,6,2007,8,1.0,225000
50,70.04995836802665,7920,0.6666666666666666,1.0,1.0,1.0,9,0,1.0,0,6,7,1950,1,8,2,0.0,0.5,0.25,1,0.6,0.6,0.25,0.16666666666666666,0,0,319,1,0.5,1,0,1035,371,1406,0,0,1,0,3,1,0.25,6,1.0,0,0.6922077922077988,0,1978.5061638868744,0.6055112400290074,0,0,0.5950688905003757,0.5947788252356914,0.0,0,144,0,0,0.75,0,3,2008,8,1.0,89500
30,70.04995836802665,12342,0.6666666666666666,1.0,1.0,1.0,7,2,1.0,2,4,5,1950,1,13,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.6666666666666666,262,0,599,1,1.0,1,4,861,0,861,0,0,1,0,1,1,0.5,4,1.0,0,0.6922077922077988,6,1961.0,0.3333333333333333,2,539,0.6,0.6,1.0,158,0,0,0,0.7348754448398577,0,3,2009,8,1.0,82500
20,90.0,12378,0.6666666666666666,1.0,1.0,1.0,16,2,1.0,2,9,5,2004,1,13,2,0.0,0.75,0.5,2,1.0,0.6,1.0,1.0,1274,0,622,1,1.0,1,4,1944,0,1944,1,0,2,0,3,1,1.0,8,1.0,3,1.0,2,2003.0,1.0,3,708,0.6,0.6,1.0,208,175,0,0,0.7348754448398577,0,11,2006,8,1.0,360000
60,70.04995836802665,7685,0.6666666666666666,1.0,1.0,1.0,8,2,1.0,5,6,5,1994,1,6,1,112.0,0.5,0.5,2,0.8,0.6,0.25,0.8333333333333334,518,0,179,1,0.75,1,4,697,804,1501,0,0,2,1,3,1,0.75,6,1.0,1,0.6,2,1993.0,1.0,2,420,0.6,0.6,1.0,190,63,0,0,0.7348754448398577,0,5,2006,8,1.0,165600
20,50.0,8000,1.0,1.0,1.0,1.0,12,2,1.0,2,6,6,2002,1,13,2,0.0,0.5,0.75,1,0.6,0.6,0.25,0.8333333333333334,680,0,292,1,1.0,1,4,972,0,972,1,0,1,0,2,1,0.5,5,1.0,1,0.8,6,1948.0,0.3333333333333333,1,240,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,5,2009,8,1.0,132000
190,65.0,7800,1.0,1.0,1.0,1.0,17,0,0.9359070464767616,0,5,7,1950,1,8,2,0.0,0.5,0.5,1,0.8,0.6,0.5,0.5,507,0,286,1,0.5,1,4,793,325,1118,1,0,1,0,3,1,0.5,5,1.0,1,0.8,6,1939.0,0.3333333333333333,2,410,0.6,0.6,1.0,0,0,0,271,0.75,0,5,2006,8,1.0,119900
70,60.0,9600,1.0,1.0,1.0,1.0,17,2,1.0,5,7,7,1990,1,14,2,0.0,0.5,0.5,0,0.6,0.8,0.25,0.3333333333333333,16,0,712,1,1.0,1,4,832,809,1641,0,1,1,1,3,1,1.0,6,1.0,1,0.8,6,1925.0,0.3333333333333333,2,546,0.4,0.6,1.0,0,0,234,0,0.7348754448398577,0,8,2006,8,1.0,178000
60,71.0,7795,0.6666666666666666,1.0,1.0,1.0,8,2,1.0,5,7,5,2005,1,13,2,0.0,0.75,0.5,2,0.8,0.6,0.25,1.0,425,0,291,1,1.0,1,4,716,716,1432,1,0,2,1,3,1,0.75,6,1.0,1,0.8,2,2004.0,1.0,2,432,0.6,0.6,1.0,100,51,0,0,0.7348754448398577,0,7,2009,8,1.0,188500
60,94.0,13005,0.6666666666666666,1.0,0.75,1.0,14,2,1.0,5,7,7,1980,1,5,1,278.0,0.75,0.5,1,0.8,0.6,0.25,1.0,692,0,153,1,0.5,1,4,1153,1200,2353,1,0,2,1,4,1,1.0,10,1.0,1,0.6,2,1983.0,0.6666666666666666,2,484,0.6,0.6,1.0,288,195,0,0,1.0,0,8,2009,8,1.0,260000
60,75.0,9000,1.0,1.0,1.0,1.0,21,2,1.0,5,8,5,2006,1,13,2,0.0,0.75,0.5,2,0.8,0.6,0.75,0.16666666666666666,0,0,1088,1,1.0,1,4,1088,871,1959,0,0,2,1,3,1,0.75,8,1.0,1,0.8,2,2006.0,0.6666666666666666,3,1025,0.6,0.6,1.0,208,46,0,0,0.7348754448398577,0,12,2007,8,1.0,270000
60,90.0,9900,1.0,0.0,1.0,0.5,15,2,1.0,5,7,5,1993,1,6,1,256.0,0.75,0.5,2,0.8,0.6,1.0,1.0,987,0,360,1,1.0,1,4,1372,1274,2646,1,0,2,1,4,1,0.75,9,1.0,1,0.6,2,1993.0,0.6666666666666666,3,656,0.6,0.6,1.0,340,60,144,0,0.7348754448398577,0,4,2009,8,1.0,260000
80,70.04995836802665,14115,1.0,1.0,1.0,1.0,14,2,1.0,7,7,5,1980,1,10,1,225.0,0.5,0.5,1,0.8,0.6,0.75,1.0,1036,0,336,1,0.5,1,4,1472,0,1472,1,0,2,0,3,1,0.5,6,1.0,2,0.6,2,1980.0,0.3333333333333333,2,588,0.6,0.6,1.0,233,48,0,0,0.7348754448398577,0,6,2009,8,1.0,187500
60,111.0,16259,1.0,1.0,0.75,1.0,16,2,1.0,5,9,5,2006,1,13,3,370.0,0.5,0.5,2,1.0,0.8,0.75,0.16666666666666666,0,0,1249,1,1.0,1,4,1249,1347,2596,0,0,3,1,4,1,0.75,9,1.0,0,0.6922077922077988,2,2006.0,0.6666666666666666,3,840,0.6,0.6,1.0,240,154,0,0,0.7348754448398577,0,9,2006,6,0.0,342643
60,99.0,12099,0.6666666666666666,1.0,1.0,1.0,16,2,1.0,5,8,5,2004,1,13,1,388.0,0.75,0.5,2,1.0,0.6,0.75,1.0,970,0,166,1,1.0,1,4,1136,1332,2468,1,0,2,1,4,1,0.75,10,1.0,1,0.8,4,2004.0,1.0,3,872,0.6,0.6,1.0,184,154,0,0,0.7348754448398577,0,6,2007,8,1.0,354000
20,49.0,5820,1.0,1.0,1.0,1.0,17,2,1.0,2,3,8,2005,1,13,2,0.0,0.5,0.75,1,0.6,0.6,0.25,0.8333333333333334,256,0,906,1,1.0,1,4,1163,0,1163,1,0,1,0,3,1,0.5,6,1.0,0,0.6922077922077988,2,1955.0,0.3333333333333333,1,220,0.4,0.6,1.0,142,98,0,0,0.7348754448398577,0,7,2006,8,1.0,126175
45,50.0,5000,1.0,1.0,1.0,1.0,9,5,1.0,1,5,6,1950,1,8,2,0.0,0.5,0.5,1,0.6,0.6,0.75,0.6666666666666666,116,0,604,1,0.0,0,1,803,0,803,0,0,1,0,2,1,0.5,5,1.0,0,0.6922077922077988,6,1941.0,0.3333333333333333,2,360,0.6,0.6,1.0,0,0,244,0,0.7348754448398577,0,12,2007,8,1.0,87000
120,32.0,10846,0.6666666666666666,1.0,0.5,1.0,24,2,0.25,2,8,5,1993,1,3,2,0.0,0.75,0.5,2,0.8,0.6,1.0,1.0,1619,0,100,1,1.0,1,4,1719,0,1719,2,0,1,1,1,1,0.75,6,1.0,2,0.8,2,1993.0,1.0,2,473,0.6,0.6,1.0,122,30,0,0,0.7348754448398577,0,5,2008,2,1.0,324000
20,80.0,11600,1.0,1.0,1.0,1.0,12,2,1.0,2,6,5,1960,3,14,1,175.0,0.5,0.5,1,0.6,0.6,0.25,0.5,565,0,818,1,0.5,1,4,1383,0,1383,0,0,1,1,3,1,0.5,7,1.0,0,0.6922077922077988,2,1960.0,0.6666666666666666,1,292,0.6,0.6,1.0,0,45,0,0,0.7348754448398577,0,4,2006,8,1.0,145250
75,70.04995836802665,11888,0.6666666666666666,0.6666666666666666,1.0,1.0,3,4,1.0,4,6,6,1994,1,15,2,0.0,0.5,0.5,0,0.6,0.6,0.25,0.16666666666666666,0,0,844,1,0.75,0,0,1445,689,2134,0,0,2,0,5,1,0.75,10,1.0,0,0.6922077922077988,6,1930.0,0.3333333333333333,2,441,0.6,0.6,1.0,0,60,268,0,0.7348754448398577,0,7,2009,8,1.0,214500
70,60.0,6402,1.0,1.0,0.75,1.0,9,2,1.0,5,5,5,1950,1,15,2,0.0,0.5,0.5,2,0.6,0.6,0.5,0.16666666666666666,0,0,596,1,0.5,0,4,596,596,1192,0,0,1,0,3,1,0.5,6,1.0,0,0.6922077922077988,6,1920.0,0.3333333333333333,1,189,0.4,0.4,0.0,0,0,137,0,0.5,0,7,2009,8,1.0,78000
90,70.04995836802665,10624,0.6666666666666666,1.0,1.0,1.0,12,2,0.9359070464767616,2,5,4,1964,1,6,1,84.0,0.5,0.5,1,0.6,0.6,0.25,1.0,40,264,1424,1,0.5,1,4,1728,0,1728,0,1,2,0,6,2,0.5,10,1.0,0,0.6922077922077988,6,2002.0,0.3333333333333333,1,352,0.6,0.6,1.0,155,0,0,0,0.7348754448398577,0,11,2007,8,1.0,119000
20,70.0,8176,1.0,1.0,1.0,1.0,12,2,1.0,2,5,6,1992,1,14,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.5,846,0,210,1,0.25,1,4,1056,0,1056,1,0,1,0,3,1,0.5,6,1.0,0,0.6922077922077988,2,1958.0,0.6666666666666666,1,308,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,8,2007,8,1.0,139000
20,85.0,10655,0.6666666666666666,1.0,1.0,1.0,16,2,1.0,2,8,5,2004,1,13,1,296.0,0.75,0.5,2,0.8,0.6,0.25,1.0,1124,479,1603,1,1.0,1,4,1629,0,1629,1,0,2,0,3,1,0.75,7,1.0,1,0.8,2,2003.0,0.6666666666666666,3,880,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,10,2009,8,1.0,284000
120,59.0,8198,1.0,1.0,0.0,1.0,16,2,0.25,2,7,5,2004,1,13,3,146.0,0.75,0.5,2,0.8,0.6,0.75,1.0,720,0,638,1,1.0,1,4,1358,0,1358,1,0,2,0,2,1,0.75,6,1.0,1,0.8,2,2004.0,0.6666666666666666,2,484,0.6,0.6,1.0,192,30,0,0,0.7348754448398577,0,7,2008,8,1.0,207000
60,59.0,9042,0.6666666666666666,1.0,1.0,1.0,8,2,1.0,5,6,5,1998,1,13,2,0.0,0.5,0.5,2,0.8,0.6,1.0,1.0,828,0,115,1,0.75,1,4,943,695,1638,1,0,2,1,3,1,0.5,7,1.0,2,0.6,2,1998.0,1.0,2,472,0.6,0.6,1.0,100,38,0,0,0.7348754448398577,0,7,2008,8,1.0,192000
20,86.0,14157,0.6666666666666666,0.3333333333333333,0.75,1.0,22,2,1.0,2,9,5,2006,3,13,3,200.0,0.75,0.5,2,1.0,0.6,1.0,1.0,1249,0,673,1,1.0,1,4,1922,0,1922,1,0,2,0,3,1,0.75,8,1.0,1,0.8,2,2005.0,1.0,3,676,0.6,0.6,1.0,178,51,0,0,0.7348754448398577,0,7,2007,8,1.0,377426
20,70.0,9135,1.0,1.0,1.0,1.0,5,2,1.0,2,7,5,2003,1,13,1,113.0,0.75,0.5,2,0.8,0.6,0.75,1.0,810,0,726,1,1.0,1,4,1536,0,1536,1,0,2,0,3,1,0.75,7,1.0,0,0.6922077922077988,2,2002.0,0.6666666666666666,2,532,0.6,0.6,1.0,192,74,0,0,0.7348754448398577,0,12,2008,8,1.0,214000
20,91.0,14145,1.0,1.0,0.75,1.0,14,2,1.0,2,7,7,1998,1,14,2,0.0,0.75,0.5,1,0.8,0.6,0.5,0.8333333333333334,213,0,995,1,1.0,1,4,1621,0,1621,1,0,2,0,3,1,0.75,8,1.0,0,0.6922077922077988,2,1984.0,0.6666666666666666,2,440,0.6,0.6,1.0,108,45,0,0,0.7348754448398577,400,5,2006,8,1.0,202500
20,66.0,12400,0.6666666666666666,1.0,1.0,1.0,12,1,1.0,2,6,7,1998,3,14,1,176.0,0.5,0.5,1,0.6,0.4,0.25,0.5,585,0,630,1,0.5,1,0,1215,0,1215,0,0,1,0,3,1,0.5,6,1.0,0,0.6922077922077988,2,1958.0,0.3333333333333333,1,297,0.6,0.6,1.0,0,0,0,234,0.7348754448398577,0,6,2009,8,1.0,155000
60,85.0,14191,1.0,1.0,1.0,1.0,23,2,1.0,5,8,5,2002,1,13,2,0.0,0.75,0.5,2,0.8,0.6,0.25,0.16666666666666666,0,0,967,1,1.0,1,4,993,915,1908,0,0,2,1,4,1,0.75,9,1.0,0,0.6922077922077988,2,2002.0,1.0,2,431,0.6,0.6,1.0,135,0,0,0,0.7348754448398577,0,4,2010,8,1.0,202900
20,60.0,8400,1.0,1.0,1.0,1.0,20,1,1.0,2,4,4,1950,1,0,2,0.0,0.25,0.25,1,0.6,0.4,0.25,0.16666666666666666,0,0,721,1,0.75,1,4,841,0,841,0,0,1,0,2,1,0.5,4,1.0,0,0.6922077922077988,5,1950.0,0.3333333333333333,1,294,0.6,0.6,0.0,250,0,24,0,0.7348754448398577,0,9,2009,8,1.0,82000
120,63.0,8849,0.6666666666666666,1.0,1.0,1.0,16,2,0.25,2,9,5,2005,3,8,1,616.0,1.0,0.5,2,1.0,0.6,0.25,1.0,28,0,1656,1,1.0,1,4,1684,0,1684,0,0,2,0,2,1,1.0,6,1.0,1,1.0,2,2005.0,0.6666666666666666,2,564,0.6,0.6,1.0,495,72,0,0,0.7348754448398577,0,7,2008,8,1.0,266000
160,36.0,2592,1.0,1.0,1.0,1.0,10,2,0.25,5,5,3,1976,1,5,2,0.0,0.5,0.5,1,0.8,0.6,0.25,0.5,129,232,175,1,0.5,1,4,536,576,1112,0,0,1,1,3,1,0.5,4,1.0,0,0.6922077922077988,2,1976.0,0.3333333333333333,1,336,0.6,0.6,1.0,182,0,0,0,0.7348754448398577,0,4,2010,8,1.0,85000
50,65.0,6435,1.0,1.0,1.0,1.0,3,6,1.0,0,6,5,1950,1,8,2,0.0,0.5,0.5,0,0.6,0.6,0.25,0.16666666666666666,0,0,972,1,0.75,1,4,972,605,1577,0,0,1,0,3,1,0.25,6,1.0,1,0.8,6,1939.0,0.3333333333333333,1,312,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,10,2006,8,1.0,140200
20,70.04995836802665,17600,0.6666666666666666,1.0,1.0,1.0,12,2,1.0,2,6,5,1960,1,14,1,30.0,0.5,0.5,1,0.6,0.6,0.25,0.6666666666666666,1270,0,208,1,1.0,1,0,1478,0,1478,1,0,2,0,3,1,0.5,6,1.0,2,0.8,2,1960.0,0.3333333333333333,2,498,0.6,0.6,1.0,0,40,0,0,0.7348754448398577,0,12,2009,8,1.0,157500
160,36.0,2448,1.0,1.0,1.0,1.0,16,2,0.9359070464767616,5,7,5,2004,1,15,3,106.0,0.75,0.5,2,0.8,0.6,0.25,1.0,573,0,191,1,1.0,1,4,764,862,1626,1,0,2,1,2,1,0.75,6,1.0,0,0.6922077922077988,4,2003.0,0.6666666666666666,2,474,0.6,0.6,1.0,0,27,0,0,0.7348754448398577,0,10,2008,8,1.0,154000
60,56.0,20431,0.3333333333333333,1.0,1.0,1.0,16,2,1.0,5,9,5,2006,3,5,1,870.0,1.0,0.5,2,1.0,0.6,0.25,1.0,1410,0,438,1,1.0,1,4,1848,880,2728,1,0,2,1,4,1,1.0,10,1.0,2,1.0,2,2006.0,1.0,3,706,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,4,2006,6,0.0,437154
120,68.0,7820,0.6666666666666666,1.0,1.0,1.0,16,2,0.25,2,9,5,2007,3,8,1,362.0,1.0,0.5,2,1.0,0.6,0.25,0.16666666666666666,0,0,1869,1,1.0,1,4,1869,0,1869,0,0,2,0,2,1,1.0,6,1.0,1,0.8,2,2007.0,0.6666666666666666,2,617,0.6,0.6,1.0,210,54,0,0,0.7348754448398577,0,12,2007,6,0.0,318061
120,70.04995836802665,5271,0.6666666666666666,0.0,1.0,0.5,4,2,1.0,2,7,5,1986,1,14,2,0.0,0.5,0.5,2,0.8,0.6,1.0,1.0,1082,0,371,1,0.75,1,4,1453,0,1453,1,0,1,1,2,1,0.75,6,1.0,1,0.6,2,1986.0,0.6666666666666666,2,445,0.6,0.6,1.0,0,80,0,184,0.7348754448398577,0,12,2006,8,0.75,190000
50,60.0,9084,1.0,1.0,1.0,1.0,7,0,1.0,0,5,6,1950,1,13,2,0.0,0.5,0.5,1,0.6,0.4,0.5,0.3333333333333333,236,380,0,1,0.5,0,4,616,495,1111,0,1,1,0,3,1,0.5,5,1.0,0,0.6922077922077988,6,1941.0,0.3333333333333333,1,200,0.6,0.4,1.0,48,0,0,0,0.7348754448398577,0,3,2008,5,1.0,95000
30,60.0,8520,1.0,1.0,1.0,1.0,17,2,1.0,2,6,8,2003,1,13,2,0.0,0.5,0.75,0,0.6,0.6,0.25,0.16666666666666666,0,0,624,1,0.75,1,4,720,0,720,0,0,1,0,2,1,0.5,5,1.0,0,0.6922077922077988,6,2005.0,0.3333333333333333,2,484,0.6,0.6,1.0,106,0,0,0,0.7348754448398577,0,5,2010,8,1.0,105900
50,60.0,8400,1.0,0.6666666666666666,1.0,1.0,18,2,1.0,0,6,5,2000,1,8,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.3333333333333333,388,0,552,1,1.0,1,4,1192,403,1595,0,0,1,0,2,1,0.5,6,1.0,2,0.8,2,1940.0,0.3333333333333333,1,240,0.6,0.6,1.0,0,0,108,0,0.7348754448398577,0,6,2006,8,1.0,140000
20,105.0,11249,0.3333333333333333,1.0,1.0,1.0,5,2,1.0,2,6,5,1995,1,13,2,0.0,0.75,0.75,2,0.8,0.8,0.25,0.8333333333333334,334,544,322,1,1.0,1,4,1200,0,1200,1,0,2,0,3,1,0.75,6,1.0,0,0.6922077922077988,2,1995.0,0.6666666666666666,2,521,0.6,0.6,1.0,0,26,0,0,0.7348754448398577,0,8,2007,8,1.0,177500
20,70.04995836802665,9248,0.6666666666666666,1.0,1.0,1.0,8,2,1.0,2,6,6,1992,1,6,1,106.0,0.5,0.5,2,0.8,0.6,0.25,1.0,560,0,598,1,0.75,1,4,1167,0,1167,1,0,2,0,3,1,0.75,6,1.0,0,0.6922077922077988,2,1992.0,0.6666666666666666,2,400,0.6,0.6,1.0,120,26,0,0,0.7348754448398577,0,7,2009,8,1.0,173000
120,44.0,4224,1.0,1.0,1.0,1.0,10,2,0.25,2,5,5,1976,1,5,2,0.0,0.5,0.5,2,0.8,0.6,0.25,0.8333333333333334,874,0,268,1,0.5,1,4,1142,0,1142,1,0,1,1,3,1,0.5,6,1.0,1,0.2,2,1976.0,1.0,2,528,0.6,0.6,1.0,536,90,0,0,0.75,0,8,2007,8,1.0,134000
80,92.0,6930,0.6666666666666666,1.0,1.0,1.0,4,2,1.0,7,5,4,1958,3,7,1,120.0,0.5,0.5,1,0.6,0.6,0.75,0.6666666666666666,300,294,468,1,1.0,1,1,1352,0,1352,0,1,1,0,3,1,0.75,6,0.7142857142857143,0,0.6922077922077988,4,1958.0,0.3333333333333333,1,288,0.6,0.6,1.0,168,0,294,0,0.7348754448398577,0,7,2006,8,0.75,130000
85,70.04995836802665,7540,0.6666666666666666,1.0,0.5,1.0,11,2,1.0,6,6,6,1978,1,13,2,0.0,0.5,0.5,1,0.8,0.6,0.75,1.0,773,0,115,1,1.0,1,4,912,0,912,1,0,1,0,2,1,0.5,5,1.0,1,0.6,2,1978.0,0.6666666666666666,2,470,0.6,0.6,1.0,0,0,0,192,0.75,0,6,2007,8,1.0,156000
50,70.04995836802665,9144,1.0,1.0,1.0,1.0,3,2,1.0,0,5,5,1982,1,8,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.5,399,0,484,1,0.75,1,4,988,517,1505,1,0,1,0,3,1,0.5,8,1.0,0,0.6922077922077988,6,1940.0,0.3333333333333333,1,240,0.6,0.6,0.0,0,0,0,0,0.7348754448398577,0,7,2008,8,1.0,145000
85,64.0,7301,1.0,1.0,0.75,1.0,7,2,1.0,6,7,5,2003,1,6,1,500.0,0.75,0.5,3,0.7159522136331681,0.6022487702038073,0.4184247538677918,0.6063480908877932,0,0,0,1,1.0,1,4,495,1427,1922,0,0,3,0,4,1,0.75,7,1.0,1,1.0,4,2003.0,0.6666666666666666,2,672,0.6,0.6,1.0,0,0,177,0,0.7348754448398577,0,7,2009,3,1.0,198500
160,21.0,1680,1.0,1.0,1.0,1.0,2,2,0.9359070464767616,5,6,8,2007,1,6,1,510.0,0.5,0.5,1,0.6,0.6,0.25,0.8333333333333334,162,0,321,1,0.75,1,4,483,504,987,0,0,1,1,2,1,0.75,5,1.0,0,0.6922077922077988,6,1972.0,0.3333333333333333,1,264,0.6,0.6,1.0,250,0,0,0,0.7348754448398577,0,5,2009,8,1.0,118000
60,70.04995836802665,18800,0.6666666666666666,1.0,0.25,1.0,14,2,1.0,5,6,5,1976,1,6,1,120.0,0.5,0.5,2,0.8,0.6,0.5,1.0,712,0,84,1,0.5,1,4,790,784,1574,1,0,2,1,3,1,0.5,6,1.0,1,0.6,2,1976.0,1.0,2,566,0.6,0.6,1.0,306,111,0,0,0.7348754448398577,0,7,2006,8,1.0,190000
70,59.0,10690,1.0,1.0,1.0,1.0,9,2,1.0,5,5,7,1997,3,13,2,0.0,0.5,0.75,1,0.6,0.4,0.25,0.5,456,0,216,1,0.75,1,0,672,672,1344,0,0,1,0,3,1,0.5,6,1.0,0,0.6922077922077988,6,1964.0,0.3333333333333333,1,468,0.6,0.4,1.0,0,128,218,0,0.7348754448398577,0,7,2009,8,1.0,147000
20,70.04995836802665,9500,0.6666666666666666,1.0,1.0,1.0,12,2,1.0,2,6,5,1963,1,10,1,247.0,0.5,0.5,1,0.8,0.6,0.25,0.6666666666666666,609,0,785,1,0.75,1,4,1394,0,1394,1,0,1,1,3,1,0.5,6,1.0,2,0.8,2,1963.0,0.6666666666666666,2,514,0.6,0.6,1.0,0,76,0,185,0.7348754448398577,0,7,2009,8,1.0,159000
20,78.0,7800,1.0,1.0,1.0,1.0,12,2,1.0,2,5,6,1954,1,6,1,200.0,0.5,0.5,2,0.6,0.6,0.25,0.3333333333333333,540,0,728,1,0.75,1,4,1268,0,1268,0,0,1,0,2,1,0.5,7,1.0,1,0.8,2,1954.0,1.0,1,244,0.6,0.6,1.0,0,98,0,0,0.7348754448398577,0,3,2010,8,1.0,132000
20,70.04995836802665,9830,0.6666666666666666,1.0,0.75,1.0,12,2,1.0,2,5,7,2006,1,14,2,0.0,0.5,0.75,1,0.6,0.6,0.25,0.8333333333333334,72,258,733,1,1.0,1,4,1287,0,1287,1,0,1,0,3,1,0.75,7,1.0,1,0.8,6,1997.0,1.0,2,576,0.6,0.6,1.0,364,17,0,182,0.7348754448398577,0,3,2010,8,1.0,162000
60,70.04995836802665,8121,0.6666666666666666,1.0,1.0,1.0,8,2,1.0,5,6,5,2000,1,13,2,0.0,0.5,0.5,2,0.8,0.6,0.25,0.16666666666666666,0,0,953,1,1.0,1,4,953,711,1664,0,0,2,1,3,1,0.5,7,1.0,1,0.6,2,2000.0,0.6666666666666666,2,460,0.6,0.6,1.0,100,40,0,0,0.7348754448398577,0,1,2006,8,1.0,172400
50,80.0,17120,1.0,1.0,1.0,1.0,4,1,1.0,0,4,4,1959,1,10,2,0.0,0.5,0.5,1,0.7159522136331681,0.6022487702038073,0.4184247538677918,0.6063480908877932,0,0,0,1,0.5,1,4,1120,468,1588,0,0,2,0,4,1,0.5,7,0.7142857142857143,1,0.8,6,1991.0,1.0,2,680,0.6,0.6,0.0,0,59,0,0,0.7348754448398577,0,7,2008,8,1.0,134432
120,50.0,7175,1.0,1.0,1.0,1.0,20,2,0.25,2,6,5,1984,1,10,2,0.0,0.5,0.5,1,0.8,0.6,0.25,0.8333333333333334,623,121,0,1,0.5,1,4,752,0,752,1,0,1,0,2,1,0.5,4,1.0,0,0.6922077922077988,2,1984.0,0.3333333333333333,1,264,0.6,0.6,1.0,353,0,0,90,0.75,0,2,2010,8,1.0,125000
